hiany_id;hiany_eszkoznev;hiany_muszakicsop;hiany_muszakicsopnev;tobblet_id;tobblet_eszkoznev;tobblet_muszakicsop;toblet_muszakicsopnev
115;ÁLLÓ RUHAFOGAS (DB);BE0201;Álló ruhafogas klf.;995;ÁLLÓ RUHAFOGAS (R81-012945);BE0201;Álló ruhafogas klf.
153;KEMPING ÁGY (DB);BE0103;Camping ágy;974;Camping ágy;BE0103;Camping ágy
271;asztali lámpa;KI0101;Asztali-,állólámpa, csillár;979;Asztali lámpa;KI0101;Asztali-,állólámpa, csillár
254;FÉMVÁZAS TÁMLÁSSZÉK KLF. (DB);BU0603;Fémvázas támlásszék;875;Fémvázas támlásszék szürke szövettel;BU0603;Fémvázas támlásszék
256;FÉMVÁZAS TÁMLÁSSZÉK KLF. (DB);BU0603;Fémvázas támlásszék;931;Fémvázas támlásszék kék;BU0603;Fémvázas támlásszék
674;Irodai forgószék;BU0501;Irodai forgószék;938;Irodai forgószék zöld szövettel;BU0501;Irodai forgószék
103;FORGATHATÓ KAROSSZÉK KLF. (DB);BU0501;Irodai forgószék;939;Irodai forgószék kék szövettel;BU0501;Irodai forgószék
15044;GÖRGŐS SZÉK vezetői, bőr;BU0501;Irodai forgószék;28561;Vezetői bőr görgős szék;BU0701;Vezetői forgószék
14492;Irattároló lemezszekrény;BS0902; 1. ajtós vaslemez iratszekrény;28567;Irattároló fémszekrény 4 polcos;BS9906;Fém szekrény klf.
17387;1 AJTÓS AKASZTÓS SZEKRÉNY BÜKK (DB);BS0103;1 ajtós akasztós szekrény;28568;1 AJTÓS AKASZTÓS SZEKRÉNY, bükk;BS0103;1 ajtós akasztós szekrény
17528;1 AJTÓS FELSŐSZEKRÉNY BÜKK (DB);BS0501;1. ajtós felső szekrény;28571;1 AJTÓS FELSŐSZEKRÉNY BÜKK (DB);BS0501;1. ajtós felső szekrény
17300;90 FOKOS ÍV BÜKK (DB);BA0401;Íves elem klf.;28563;90 fokos ív bükk;BA0401;Íves elem klf.
17824;Bükk íróasztal NNI;BA0305;Nagyméretű íróasztal;28564;ÍRÓASZTAL 134 CM-ES BÜKK;BA0302;Kisméretű íróasztal
17880;Bükk számítógépasztal NNI;BA0600;Számítógépasztal;28562;SZÁMÍTÓGÉPASZTAL BÜKK (DB);BA0601;Számítógépasztal
16706;ASZTAL MELLÉ HELYEZHETŐ KONTÉNER (DB);BS0604;Görgős irattároló asztal melletti;28565;GÖRGŐS IRATSZEKRÉNY BÜKK (DB);BS0603;Görgős irattároló
18232;Bordó szövet kárpitos görgős szék NNI;BU0602;Favázas karosszék;28507;Bordó szövet kárpitos görgős szék;BU0501;Irodai forgószék
16810;1 AJTÓS IRATSZEKRÉNY (DB);BS0102;1. ajtós szekrény;28535;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
17338;BÜKK FIÓKOS TÁROLÓ (DB);BS0604;Görgős irattároló asztal melletti;27507;GÖRGŐS IRATSZEKRÉNY BÜKK (DB);BS0603;Görgős irattároló
14787;90 FOKOS ÍV, bükk 67x67x75;BA0401;Íves elem klf.;27518;90 fokos ív bükk;BA0401;Íves elem klf.
14859;1 AJTÓS AKASZTÓS SZEKRÉNY, bükk;BS0103;1 ajtós akasztós szekrény;27610;1 AJTÓS AKASZTÓS SZEKRÉNY, bükk;BS0103;1 ajtós akasztós szekrény
15197;1 AJTÓS FELSŐSZEKRÉNY bükk 75x60x40;BS0501;1. ajtós felső szekrény;27607;1 AJTÓS FELSŐSZEKRÉNY BÜKK (DB);BS0501;1. ajtós felső szekrény
16948;FORGÓSZÉK  (DB);BU0501;Irodai forgószék;27599;Bordó szövet kárpitos görgős szék;BU0501;Irodai forgószék
17440;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény;27608;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
17695;FÉMVÁZAS SZÉK . (DB);BU0603;Fémvázas támlásszék;27600;FÉMVÁZAS TÁMLÁSSZÉK KRÓM;BU0603;Fémvázas támlásszék
16598;SZÁMITÓGÉPASZTAL (DB);BA0600;Számítógépasztal;27604;SZÁMÍTÓGÉPASZTAL BÜKK (DB);BA0601;Számítógépasztal
17173;ÍRÓASZTAL (DB);BA0305;Nagyméretű íróasztal;27602;ÍRÓASZTAL 134 CM-ES BÜKK;BA0302;Kisméretű íróasztal
15587;Felső szekrény 1 ajtós bükk (NNI);BS0501;1. ajtós felső szekrény;26196;1 ajtós felsőszekrény bükk;BS0501;1. ajtós felső szekrény
14304;1 AJTÓS IRATTÁROLÓ SZEKRÉNY (DB);BS0102;1. ajtós szekrény;26202;1 ajtós iratszekrény bükk;BS0102;1. ajtós szekrény
14653;ÍRÓASZTAL bükk 134x67x75;BA0307;Íróasztal klf. egyéb;26194;íróasztal 134 cm bükk;BA0302;Kisméretű íróasztal
17664;KONFERENCIA ASZTAL (DB);BA0701;Tárgyalóasztal klf.;26223;tárgyalóasztal;BA0701;Tárgyalóasztal klf.
14290;1 AJTÓS IRATTÁROLÓ SZEKRÉNY (DB);BS0102;1. ajtós szekrény;26226;1 ajtós iratszekrény;BS0102;1. ajtós szekrény
15403;Fiókos tároló bükk (NNI);BS0604;Görgős irattároló asztal melletti;26215;görgős irattszekrény bükk;BS0603;Görgős irattároló
17600;TÁMLÁS SZÉK (DB);BU0605;Egyéb szék;26214;bordó szövet kárpitos szék;BU0501;Irodai forgószék
17626;TÁMLÁS SZÉK (DB);BU0605;Egyéb szék;26219;bükk támlás szék bordó kárpittal;BU0601;Favázas támlásszék
17642;Vezetői íróasztal (DB);BA0305;Nagyméretű íróasztal;26224;nagyméretű íróasztal;BA0305;Nagyméretű íróasztal
17127;2 AJTÓS IRATSZEKRÉNY (DB);BS0202;2. ajtós szekrény;26229;2 ajtós iratszekrény;BS0202;2. ajtós szekrény
15631;Támlás szék bordó szövettel (NNI);BU0601;Favázas támlásszék;26218;bükk támlás szék bordó kárpittal;BU0601;Favázas támlásszék
16995;FELSŐSZEKRÉNY Vezetői 2 ajtós;BS0501;1. ajtós felső szekrény;26228;2 ajtós felső szekrény;BS0502;2. ajtós felső szekrény
16996;FELSŐSZEKRÉNY Vezetői 2 ajtós;BS0501;1. ajtós felső szekrény;26227;2 ajtós felsőszekrény;BS0502;2. ajtós felső szekrény
16978;ÜVEGES SZEKRÉNY (DB);BS0201;2. ajtós üveges szekrény;26225;vitrines szekrény;BS9925;Üveges szekrény
15369;Bükk 90 fokos ív (NNI);BA0401;Íves elem klf.;26105;90 fokos ív;BA0401;Íves elem klf.
15620;Görgős szék bordó szövetes (NNI);BU0501;Irodai forgószék;26108;bordó szövet kárpitos görgős szék;BU0501;Irodai forgószék
17568;SZÁMÍTÓGÉPASZTAL (DB);BA0600;Számítógépasztal;26106;számítógépasztal;BA0601;Számítógépasztal
15572;Felső szekrény 1 ajtós bükk (NNI);BS0501;1. ajtós felső szekrény;26113;1 ajtós felső szekrény;BS0501;1. ajtós felső szekrény
15388;Fiókos tároló bükk (NNI);BS0604;Görgős irattároló asztal melletti;26103;görgős iratszekrény;BS0603;Görgős irattároló
15286;Íróasztal bükk 134 cm (NNI);BA0302;Kisméretű íróasztal;26104;íróasztal 134 cm;BA0302;Kisméretű íróasztal
14312;1 AJTÓS IRATTÁROLÓ SZEKRÉNY (DB);BS0102;1. ajtós szekrény;25791;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
15288;Számítógépasztal bükk (NNI);BA0601;Számítógépasztal;25754;SZÁMÍTÓGÉPASZTAL BÜKK (DB);BA0601;Számítógépasztal
14657;ÍRÓASZTAL bükk 134x67x75;BA0307;Íróasztal klf. egyéb;25760;ÍRÓASZTAL 134 CM-ES BÜKK;BA0302;Kisméretű íróasztal
15372;Bükk 90 fokos ív (NNI);BA0401;Íves elem klf.;25749;90 fokos ív bükk;BA0401;Íves elem klf.
15400;Fiókos tároló bükk (NNI);BS0604;Görgős irattároló asztal melletti;25744;GÖRGŐS IRATSZEKRÉNY BÜKK (DB);BS0603;Görgős irattároló
18069;Bökk 1 jatós iratszekrény NNI;BS0102;1. ajtós szekrény;26924;1. ajtós polcos szekrény;BS0102;1. ajtós szekrény
16844;FELSŐSZEKRÉNY  (DB);BS0501;1. ajtós felső szekrény;26939;1. ajtós felső szekrény;BS0501;1. ajtós felső szekrény
14898;1 AJTÓS AKASZTÓS SZEKRÉNY, bükk;BS0103;1 ajtós akasztós szekrény;26935;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
18438;Rekeszes kulcstartó szekrény;BS9920;Szekrény egyéb klf.;26949;Kulcstartó szekrény;BS9912;Kulcstartó szekrény
15300;Számítógépasztal bükk (NNI);BA0601;Számítógépasztal;26943;Számítógépasztal;BA0601;Számítógépasztal
15428;Fiókos tároló bükk (NNI);BS0604;Görgős irattároló asztal melletti;26948;Görgős irattároló;BS0603;Görgős irattároló
15653;Görgős szék bordó szövetes (NNI);BU0501;Irodai forgószék;26942;Irodai forgószék;BU0501;Irodai forgószék
14671;ÍRÓASZTAL bükk 134x67x75;BA0307;Íróasztal klf. egyéb;26945;Íróasztal;BA0307;Íróasztal klf. egyéb
15689;Támlás szék bordó szövettel (NNI);BU0601;Favázas támlásszék;26876;Favázas támlásszék;BU0601;Favázas támlásszék
18540;Mega Tech 3 szék + lineatech karfa;BU0605;Egyéb szék;26873;Vezetői forgószék;BU0701;Vezetői forgószék
17912;Bükk 90 fokos ív NNI;BA0401;Íves elem klf.;26869;Íves elem;BA0401;Íves elem klf.
16980;ÜVEGES SZEKRÉNY (DB);BS0201;2. ajtós üveges szekrény;26879;2. ajtós üveges szekrény;BS0201;2. ajtós üveges szekrény
14325;1 AJTÓS IRATTÁROLÓ SZEKRÉNY (DB);BS0102;1. ajtós szekrény;26818;1 ajtós polcos szekrény;BS0102;1. ajtós szekrény
15311;Számítógépasztal bükk (NNI);BA0601;Számítógépasztal;26817;Számítógépasztal;BA0600;Számítógépasztal
31360;ASZTALI LÁMPA (DB);KI0101;Asztali-,állólámpa, csillár;28811;Asztali lámpa;KI0100;Asztali-,állólámpa, csillár
16668;ASZTAL MELLÉ HELYEZHETŐ KONTÉNER (DB);BS0604;Görgős irattároló asztal melletti;29937;Görgős irattároló;BS0603;Görgős irattároló
16669;ASZTAL MELLÉ HELYEZHETŐ KONTÉNER (DB);BS0604;Görgős irattároló asztal melletti;28090;Görgős irattároló Bükk;BS0603;Görgős irattároló
18241;Bükk támlás szék bordó kárpittal NNI;BU0601;Favázas támlásszék;28100;Bükk támlás szék bordó kárpittal;BU0601;Favázas támlásszék
18192;Bordó szövet kárpitos görgős szék NNI;BU0602;Favázas karosszék;28057;Irodai forgószék szövet kárpittal;BU0501;Irodai forgószék
17629;90 FOKOS ÍV (DB);BA0401;Íves elem klf.;27943;90 fokos ív Bükk;BA0401;Íves elem klf.
17841;Bükk számítógépasztal NNI;BA0600;Számítógépasztal;28060;Számítógépasztal Bükk;BA0600;Számítógépasztal
16974;FAVÁZAS TÁMLÁSSZÉK SZÖVET KÁRPITTAL (DB);BU0601;Favázas támlásszék;28676;Bükk támlás szék bordó kárpittal;BU0601;Favázas támlásszék
16989;FELSŐSZEKRÉNY Vezetői 2 ajtós;BS0501;1. ajtós felső szekrény;28654;2 AJTÓS IRATSZEKRÉNY CSERESZNYE felső;BS0202;2. ajtós szekrény
17542;Vezetői íróasztal (DB);BA0305;Nagyméretű íróasztal;28661;Vezetői íróasztal (DB);BA0305;Nagyméretű íróasztal
15078;TÁRGYALÓASZTAL 6 fős 180x80x75 csereszny;BA0701;Tárgyalóasztal klf.;28662;TÁRGYALÓASZTAL 6 fős 180x80x75 csereszny;BA0701;Tárgyalóasztal klf.
18253;Akasztós szekrény vezetői cseresznye NNI;BS0103;1 ajtós akasztós szekrény;28650;1 AJTÓS AKASZTÓS SZEKRÉNY cseresznye;BS0103;1 ajtós akasztós szekrény
15431;Akasztós szekrény 1 ajtós bükk (NNI);BS0103;1 ajtós akasztós szekrény;28685;1 AJTÓS AKASZTÓS SZEKRÉNY, bükk;BS0103;1 ajtós akasztós szekrény
17216;SZÁMÍTÓGÉPASZTAL (DB);BA0600;Számítógépasztal;25185;SZÁMÍTÓGÉPASZTAL BÜKK (DB);BA0601;Számítógépasztal
15252;Íróasztal bükk 134 cm (NNI);BA0302;Kisméretű íróasztal;25189;ÍRÓASZTAL 134 CM-ES BÜKK;BA0302;Kisméretű íróasztal
18154;Bükk felső szekrény 1 ajtós NNI;BS0102;1. ajtós szekrény;25199;1 AJTÓS FELSŐSZEKRÉNY BÜKK (DB);BS0501;1. ajtós felső szekrény
17959;Bükk fiókos tároló NNI;BS0604;Görgős irattároló asztal melletti;25182;GÖRGŐS IRATSZEKRÉNY BÜKK (DB);BS0603;Görgős irattároló
14947;1 AJTÓS IRATSZEKRÉNY bükk 160x60x40;BS0102;1. ajtós szekrény;25213;1 AJTÓS IRATSZEKRÉNY BÜKK (DB);BS0102;1. ajtós szekrény
18118;Bükk felső szekrény 1 ajtós NNI;BS0102;1. ajtós szekrény;25940;1 ajtós felsőszekrény;BS0501;1. ajtós felső szekrény
17531;GÖRGŐS SZÉK (DB);BU0605;Egyéb szék;25922;bordó szövet kárpitos görgős szék;BU0501;Irodai forgószék
17193;ÍRÓASZTAL (DB);BA0305;Nagyméretű íróasztal;25934;Íróasztal 134 cm bükk;BA0302;Kisméretű íróasztal
14915;1 AJTÓS IRATSZEKRÉNY bükk 160x60x40;BS0102;1. ajtós szekrény;25943;1 ajtós iratszekrény;BS0102;1. ajtós szekrény
17942;Bükk fiókos tároló NNI;BS0604;Görgős irattároló asztal melletti;25925;görgős iratszekrény bükk;BS0603;Görgős irattároló
18124;Bükk felső szekrény 1 ajtós NNI;BS0102;1. ajtós szekrény;25916;1 ajtós felsőszekrény bükk;BS0501;1. ajtós felső szekrény
17200;SZÁMÍTÓGÉPASZTAL (DB);BA0600;Számítógépasztal;25914;számítógépasztal bükk;BA0601;Számítógépasztal
11676;1 AJTÓS LEMEZ IRATSZEKRÉNY;BS0902; 1. ajtós vaslemez iratszekrény;31057;1. ajtós vaslemez iratszekrény;BS0902; 1. ajtós vaslemez iratszekrény
11672;1 AJTÓS FELSŐ SZEKRÉNY;BS0501;1. ajtós felső szekrény;31043;1. ajtós felső szekrény Bükk;BS0501;1. ajtós felső szekrény
11660;1 AJTÓS POLCOS IRATSZEKRÉNY;BS0102;1. ajtós szekrény;31042;1. ajtós  polcos szekrény Bükk;BS0102;1. ajtós szekrény
11645;SZÁMÍTÓGÉPASZTAL BÜKK;BA0601;Számítógépasztal;31051;Számítógépasztal Bükk;BA0600;Számítógépasztal
11642;ÍRÓASZTAL 134 CM-ES BÜKK;BA0302;Kisméretű íróasztal;31202;Íróasztal 134 cm Bükk;BA0301;Íves íróasztal
11643;ÍRÓASZTAL 134 CM-ES BÜKK;BA0302;Kisméretű íróasztal;31197;Íróasztal 134 cm Bükk;BA0307;Íróasztal klf. egyéb
11686;FORGATHATÓ KAROSSZÉK SZÖVET KÁRPIT;BU0501;Irodai forgószék;31200;Irodai forgószék;BU0501;Irodai forgószék
9494;FAVÁZAS TÁMLÁSSZÉK SZÖVET KÁRPITTAL (DB);BU0601;Favázas támlásszék;31193;Favázas támlásszék;BU0601;Favázas támlásszék
11654;GÖRGŐS IRATSZEKRÉNY BÜKK;BS0603;Görgős irattároló;31199;Görgős irattároló Bükk;BS0603;Görgős irattároló
11708;ÉJJELI SZEKRÉNY bükk;BS9903;Éjjeli szekrény;31022;Éjjeli szekrény Bükk;BS9903;Éjjeli szekrény
11665;1 AJTÓS POLCOS IRATSZEKRÉNY;BS0102;1. ajtós szekrény;31017;1. ajtós polcos  szekrény Bükk;BS0102;1. ajtós szekrény
11666;1 AJTÓS AKASZTÓS SZEKRÉNY;BS0103;1 ajtós akasztós szekrény;31015;1 ajtós akasztós szekrény Bükk;BS0103;1 ajtós akasztós szekrény
11763;Írósasztal 1134*67*75;BA0302;Kisméretű íróasztal;31031;Íróasztal 134 cm Bükk;BA0302;Kisméretű íróasztal
11837;Lemezszekrény;BS0901; 1. ajtós vaslemez betétszekrény;31275;1. ajtós vaslemez iratszekrény;BS0902; 1. ajtós vaslemez iratszekrény
11775;SZÁMÍTÓGÉPASZTAL 67*67*75;BA0600;Számítógépasztal;31279;Számítógépasztal Bükk;BA0600;Számítógépasztal
11788;GÖRGŐS IRATSZEKRÉNY 3+1;BS0603;Görgős irattároló;31278;Görgős irattároló Bükk;BS0603;Görgős irattároló
11818;FELSŐSZEKRÉNY 1 ajtós;BS0501;1. ajtós felső szekrény;31274;1. ajtós felső szekrény;BS0501;1. ajtós felső szekrény
11820;1 AJTÓS AKASZTÓS SZEKRÉNY (DB);BS0103;1 ajtós akasztós szekrény;31271;1. ajtós alasztós  szekrény Bükk;BS0102;1. ajtós szekrény
11722;90 FOKOS ÍV CSERESZNYE;BA0401;Íves elem klf.;31247;90 fokos ív Cseresznye;BA0401;Íves elem klf.
11723;ÍRÓASZTAL 160 CM-ES;BA0305;Nagyméretű íróasztal;31246;Íróasztal 134 cm Cseresznye;BA0302;Kisméretű íróasztal
11734;Felső szekrény 2 ajtós cseresznye;BS0502;2. ajtós felső szekrény;31258;2. ajtós felső szekrény Cseresznye;BS0502;2. ajtós felső szekrény
16765;1 AJTÓS AKASZTÓS SZEKRÉNY (DB);BS0103;1 ajtós akasztós szekrény;26430;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
14965;GÖRGŐS SZÉK, bordó szövet kárpitos;BU0501;Irodai forgószék;26354;Irodai forgószék;BU0501;Irodai forgószék
15504;Iratszekrény 1 ajtós bükk (NNI);BS0102;1. ajtós szekrény;26435;1. ajtós polcos szekrény;BS0102;1. ajtós szekrény
14711;SZÁMÍTÓGÉPASZTAL bükk 67x67x75;BA0600;Számítógépasztal;26429;Számítógépasztal;BA0601;Számítógépasztal
18017;Bükk 1 ajtós akasztós szekrény NNI;BS0103;1 ajtós akasztós szekrény;26655;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
14801;FIÓKOS TÁROLÓ, bükk;BS0604;Görgős irattároló asztal melletti;26644;Görgős irattároló;BS0603;Görgős irattároló
16516;Irodai asztal;BA0307;Íróasztal klf. egyéb;26642;Íróasztal;BA0307;Íróasztal klf. egyéb
15758;Írólapos szék bordó szövettel (NNI);BU0501;Irodai forgószék;26654;Fémvázas támlásszék, írólapos;BU0603;Fémvázas támlásszék
14983;TÁMLÁS SZÉK bükk, bordó kárpittal;BU0601;Favázas támlásszék;26639;Favázas támlásszék, szövet kárpittal;BU0601;Favázas támlásszék
18190;Bordó szövet kárpitos görgős szék NNI;BU0602;Favázas karosszék;28015;Irodai forgószék bordó szövet kárpittal;BU0501;Irodai forgószék
15085;ÉTKEZŐASZTAL 4 szem., 80x60x75;BA0201;Étkező asztal 4. személyes;28066;Étkezőasztal 4 személyes Bükk;BA0201;Étkező asztal 4. személyes
18306;Étkeztőasztal 4 fős NNI;BA0204;Étkező asztal klf. egyéb;28065;Étkezőasztal 4 személyes Bükk;BA0201;Étkező asztal 4. személyes
17012;TÁRGYALÓASZTAL (DB);BA0701;Tárgyalóasztal klf.;28070;Tárgyalóasztal Cseresznye;BA0701;Tárgyalóasztal klf.
18273;Tárgyalóasztal 6 fős cseresznye NNI;BA0701;Tárgyalóasztal klf.;28082;Tárgyalóasztal Cseresznye;BA0701;Tárgyalóasztal klf.
18550;TÁRGYALÓASZTAL cseresznye;BA0701;Tárgyalóasztal klf.;28071;Tárgyalóasztal Cseresznye;BA0701;Tárgyalóasztal klf.
14580;FÉM IRATSZEKRÉNY (DB);BS9906;Fém szekrény klf.;28088;Irattároló fémszekrény 4 polcos;BS9906;Fém szekrény klf.
15096;TÁRGYALÓASZTAL 6 fős 180x80x75 csereszny;BA0701;Tárgyalóasztal klf.;28084;Tárgyalóasztal Cseresznye;BA0701;Tárgyalóasztal klf.
18094;Bükk felső szekrény 1 ajtós NNI;BS0102;1. ajtós szekrény;28083;1.ajtós felsőszekrény Bükk;BS0501;1. ajtós felső szekrény
14578;FÉM IRATSZEKRÉNY (DB);BS9906;Fém szekrény klf.;28038;Fém iratszekrény;BS9906;Fém szekrény klf.
18189;Bordó szövet kárpitos görgős szék NNI;BU0602;Favázas karosszék;28034;Bordó szövet kárpitos forgószék;BU0501;Irodai forgószék
17042;Mini Konyha (DB) mosogatótálcás;EH9907;Mini Konyha;28046;Konyhaszekrény;BS0705;Konyhaszekrény
7705;AKG D80 mikrofon;KH0200;Mikrofonok;28048;AKG D80 mikrofon;KH0200;Mikrofonok
15427;Akasztós szekrény 1 ajtós bükk (NNI);BS0103;1 ajtós akasztós szekrény;29260;1. ajtós szekrény akasztós Bükk;BS0102;1. ajtós szekrény
18057;Bökk 1 jatós iratszekrény NNI;BS0102;1. ajtós szekrény;29259;1. ajtós szekrény polcos Bükk;BS0102;1. ajtós szekrény
18111;Bükk felső szekrény 1 ajtós NNI;BS0102;1. ajtós szekrény;29263;1. ajtós felső szekrény Bükk;BS0501;1. ajtós felső szekrény
17311;BÜKK FIÓKOS TÁROLÓ (DB);BS0604;Görgős irattároló asztal melletti;29255;Görgős irattároló Bükk;BS0603;Görgős irattároló
16931;FORGÓSZÉK  (DB);BU0501;Irodai forgószék;29254;Irodai forgószék bordó szövet;BU0501;Irodai forgószék
19596;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;25822;Milipol ADJ-H32 (XXXL) rejt. löv.á.mell.;EF0406;Rejtett viselésű lövedékálló mellény
19998;Asztali ventillátor NEDIS;EE1301;Asztali ventilátor;25847;asztali ventilátor;EE1301;Asztali ventilátor
5094;Töltő-ürítő lövedékcsapda;EE1011;Lövedékmegfogó berendezés;25121;DAD Lövedék csapda;EE9900;Egyéb gép, berendezés, felszerelés
20001;Asztali ventillátor NEDIS;EE1301;Asztali ventilátor;25168;Nedis asztali ventilátor;EE1301;Asztali ventilátor
5093;Töltő-ürítő lövedékcsapda;EE1011;Lövedékmegfogó berendezés;27029;DAD lövedékcsapda;EE1011;Lövedékmegfogó berendezés
19594;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;26738;Löv.álló mellény, rejtett ADJ-H32 L3/K2;EF0406;Rejtett viselésű lövedékálló mellény
17965;Bükk fiókos tároló NNI;BS0604;Görgős irattároló asztal melletti;26127;görgős iratszekrény;BS0603;Görgős irattároló
17126;2 AJTÓS IRATSZEKRÉNY (DB);BS0202;2. ajtós szekrény;26121;2 ajtós szekrény;BS0202;2. ajtós szekrény
17713;TÁMLÁS KÁRPITOS SZÉK (DB);BU0605;Egyéb szék;26132;bükk támlás szék bordó kárpittal;BU0601;Favázas támlásszék
15429;Akasztós szekrény 1 ajtós bükk (NNI);BS0103;1 ajtós akasztós szekrény;26120;1 ajtós akasztós szekrény;BS0103;1 ajtós akasztós szekrény
15537;Felső szekrény 1 ajtós bükk (NNI);BS0501;1. ajtós felső szekrény;26123;1 ajtós felsőszekrény;BS0501;1. ajtós felső szekrény
15056;GÖRGŐS SZÉK vezetői, bőr;BU0501;Irodai forgószék;26131;vezetői forgószék;BU0701;Vezetői forgószék
17040;FAVÁZAS TÁMLÁSSZÉK SZÖVET KÁRPITTAL (DB);BU0601;Favázas támlásszék;25973; támlás szék bordó szövet kárpittal;BU0501;Irodai forgószék
14250;1 AJTÓS IRATTÁROLÓ SZEKRÉNY (DB);BS0102;1. ajtós szekrény;25966;1 ajtós iratszekrény;BS0103;1 ajtós akasztós szekrény
17593;GÖRGŐS SZÉK (DB);BU0605;Egyéb szék;25972;bordó szövetkárpitos görgős szék;BU0501;Irodai forgószék
18174;Bükk felső szekrény 1 ajtós NNI;BS0102;1. ajtós szekrény;25964;1 ajtós felső szekrény;BS0501;1. ajtós felső szekrény
11737;1 AJTÓS AKASZTÓS SZEKRÉNY cseresznye;BS0103;1 ajtós akasztós szekrény;31259;1. ajtós akasztós szekrény Cseresznye;BS0103;1 ajtós akasztós szekrény
11941;SZÁMÍTÓGÉPASZTAL 67*67*75 cseresznye;BA0600;Számítógépasztal;31249;Számítógépasztal Cseresznye;BA0600;Számítógépasztal
11877;FAVÁZAS TÁMLÁSSZÉK KLF. (DB);BU0601;Favázas támlásszék;31254;Favázas támlásszék;BU0601;Favázas támlásszék
11740;1 AJTÓS FELSŐSZEKRÉNY  cseresznye;BS0501;1. ajtós felső szekrény;31260;1. ajtós felső szekrény Cseresznye;BS0501;1. ajtós felső szekrény
11742;FORGÓSZÉK FEKETE BŐR;BU0501;Irodai forgószék;31244;Vezetői forgószék Bőr;BU0701;Vezetői forgószék
11725;SZÁMÍTÓGÉPASZTAL;BA0600;Számítógépasztal;31248;Számítógépasztal Cseresznye;BA0600;Számítógépasztal
11727;GÖRGŐS IRATSZEKRÉNY cseresznye;BS0603;Görgős irattároló;31245;Görgős irattároló Cseresznye;BS0603;Görgős irattároló
11731;2 AJTÓS IRATSZEKRÉNY CSERESZNYE;BS0202;2. ajtós szekrény;31257;2. ajtós polcos szekrény Cseresznye;BS0202;2. ajtós szekrény
11910;FÉMVÁZAS TÁMLÁSSZÉK szövet nélkül;BU0603;Fémvázas támlásszék;31265;Fémvázas támlásszék;BU0603;Fémvázas támlásszék
11821;FELSŐSZEKRÉNY 1 ajtós;BS0501;1. ajtós felső szekrény;31156;1. ajtós felső szekrény Bükk;BS0501;1. ajtós felső szekrény
11809;1 AJTÓS AKASZTÓS SZEKRÉNY (DB);BS0103;1 ajtós akasztós szekrény;31151;1. ajtós akasztós  szekrény Bükk;BS0102;1. ajtós szekrény
10188;Tárgyalóasztal cseresznye 160 cm;BA0701;Tárgyalóasztal klf.;31298;Tárgyalóasztal Cseresznye;BA0701;Tárgyalóasztal klf.
19704;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;26290;ADJ-H32-K Lövedékálló mellény;EF0402;Külső viselésű lövedékálló mellény
19731;ADJ-H32-K L3/K2 rejtett lövedékálló mell;EF0406;Rejtett viselésű lövedékálló mellény;26448;ADJ-H32-K Lövedékálló mellény;EF0402;Külső viselésű lövedékálló mellény
19697;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;25093;ADJ-H32 L3/K2 rejtett lövedékálló mell.;EF0402;Külső viselésű lövedékálló mellény
19693;ADJ-H32 L3/K2 rejtett lövedékálló mellén;EF0406;Rejtett viselésű lövedékálló mellény;24897;Löv.álló mellény, rejtett ADJ-H32 L3/K2;EF0402;Külső viselésű lövedékálló mellény
15748;Írólapos szék bordó szövettel (NNI);BU0501;Irodai forgószék;28093;ÍRÓLAPOS FÉMVÁZAS SZÉK (DB);BU0603;Fémvázas támlásszék
18279;Cseresznye támlás szék bordó NNI;BU0603;Fémvázas támlásszék;28099;TÁMLÁS SZÉK cseresznye, bordó kárpittal;BU0601;Favázas támlásszék
8222;ELECTROLUX MIKROHULLÁMÚ SÜTŐ grillezős;EH0303;Mikrohullámú sütő klf. egyéb;28010;Elektrolux mikrohullámú sötő;EH0303;Mikrohullámú sütő klf. egyéb
16986;ÜVEGES SZEKRÉNY (DB);BS0201;2. ajtós üveges szekrény;27924;2 ajtós üveges vitrines szekrény Bükk;BS0201;2. ajtós üveges szekrény
15742;Étkezőasztal 4 fős (NNI);BA0201;Étkező asztal 4. személyes;27926;ÉTKEZŐASZTAL 4 SZEMÉLYES (összecsukható);BA0201;Étkező asztal 4. személyes
